Date,SP-500
3-Apr-95,501.85
31-Mar-95,500.71
30-Mar-95,502.22
29-Mar-95,503.12
28-Mar-95,503.9
27-Mar-95,503.2
24-Mar-95,500.97
23-Mar-95,495.95
22-Mar-95,495.67
21-Mar-95,495.07
20-Mar-95,496.14
17-Mar-95,495.52
16-Mar-95,495.41
15-Mar-95,491.88
14-Mar-95,492.89
13-Mar-95,490.05
10-Mar-95,489.57
9-Mar-95,483.16
8-Mar-95,483.14
7-Mar-95,482.12
6-Mar-95,485.63
3-Mar-95,485.42
2-Mar-95,485.13
1-Mar-95,485.65
28-Feb-95,487.39
27-Feb-95,483.81
24-Feb-95,488.11
23-Feb-95,486.91
22-Feb-95,485.07
21-Feb-95,482.72
17-Feb-95,481.97
16-Feb-95,485.22
15-Feb-95,484.54
14-Feb-95,482.55
13-Feb-95,481.65
10-Feb-95,481.46
9-Feb-95,480.19
8-Feb-95,481.19
7-Feb-95,480.81
6-Feb-95,481.14
3-Feb-95,478.65
2-Feb-95,472.79
1-Feb-95,470.4
31-Jan-95,470.42
30-Jan-95,468.51
27-Jan-95,470.39
26-Jan-95,468.32
25-Jan-95,467.44
24-Jan-95,465.86
23-Jan-95,465.82
20-Jan-95,464.78
19-Jan-95,466.95
18-Jan-95,469.71
17-Jan-95,470.05
16-Jan-95,469.38
13-Jan-95,465.97
12-Jan-95,461.64
11-Jan-95,461.66
10-Jan-95,461.68
9-Jan-95,460.83
6-Jan-95,460.68
5-Jan-95,460.34
4-Jan-95,460.71
3-Jan-95,459.11
30-Dec-94,459.27
29-Dec-94,461.17
28-Dec-94,460.86
27-Dec-94,462.47
23-Dec-94,459.83
22-Dec-94,459.68
21-Dec-94,459.61
20-Dec-94,457.1
19-Dec-94,457.91
16-Dec-94,458.8
15-Dec-94,455.34
14-Dec-94,454.97
13-Dec-94,450.15
12-Dec-94,449.47
9-Dec-94,446.96
8-Dec-94,445.45
7-Dec-94,451.23
6-Dec-94,453.11
5-Dec-94,453.32
2-Dec-94,453.3
1-Dec-94,448.92
30-Nov-94,453.69
29-Nov-94,455.17
28-Nov-94,454.16
25-Nov-94,452.29
23-Nov-94,449.93
22-Nov-94,450.09
21-Nov-94,458.3
18-Nov-94,461.47
17-Nov-94,463.57
16-Nov-94,465.62
15-Nov-94,465.03
14-Nov-94,466.04
11-Nov-94,462.35
10-Nov-94,464.37
9-Nov-94,465.4
8-Nov-94,465.65
7-Nov-94,463.07
4-Nov-94,462.28
3-Nov-94,467.91
2-Nov-94,466.51
1-Nov-94,468.42
31-Oct-94,472.35
28-Oct-94,473.77
27-Oct-94,465.85
26-Oct-94,462.62
25-Oct-94,461.53
24-Oct-94,460.83
21-Oct-94,464.89
20-Oct-94,466.85
19-Oct-94,470.28
18-Oct-94,467.66
17-Oct-94,468.96
14-Oct-94,469.1
13-Oct-94,467.79
12-Oct-94,465.47
11-Oct-94,465.79
10-Oct-94,459.04
7-Oct-94,455.1
6-Oct-94,452.36
5-Oct-94,453.52
4-Oct-94,454.59
3-Oct-94,461.74
30-Sep-94,462.71
29-Sep-94,462.24
28-Sep-94,464.84
27-Sep-94,462.05
26-Sep-94,460.82
23-Sep-94,459.67
22-Sep-94,461.27
21-Sep-94,461.46
20-Sep-94,463.36
19-Sep-94,470.85
16-Sep-94,471.19
15-Sep-94,474.81
14-Sep-94,468.8
13-Sep-94,467.51
12-Sep-94,466.21
9-Sep-94,468.18
8-Sep-94,473.14
7-Sep-94,470.99
6-Sep-94,471.86
2-Sep-94,470.99
1-Sep-94,473.17
31-Aug-94,475.49
30-Aug-94,476.07
29-Aug-94,474.59
26-Aug-94,473.8
25-Aug-94,468.08
24-Aug-94,469.03
23-Aug-94,464.51
22-Aug-94,462.32
19-Aug-94,463.68
18-Aug-94,463.17
17-Aug-94,465.17
16-Aug-94,465.01
15-Aug-94,461.23
12-Aug-94,461.94
11-Aug-94,458.88
10-Aug-94,460.3
9-Aug-94,457.92
8-Aug-94,457.89
5-Aug-94,457.09
4-Aug-94,458.4
3-Aug-94,461.45
2-Aug-94,460.56
1-Aug-94,461.01
29-Jul-94,458.26
28-Jul-94,454.24
27-Jul-94,452.57
26-Jul-94,453.36
25-Jul-94,454.25
22-Jul-94,453.11
21-Jul-94,452.61
20-Jul-94,451.6
19-Jul-94,453.86
18-Jul-94,455.22
15-Jul-94,454.16
14-Jul-94,453.41
13-Jul-94,448.73
12-Jul-94,447.95
11-Jul-94,448.06
8-Jul-94,449.55
7-Jul-94,448.38
6-Jul-94,446.13
5-Jul-94,446.37
1-Jul-94,446.2
30-Jun-94,444.27
29-Jun-94,447.63
28-Jun-94,446.07
27-Jun-94,447.31
24-Jun-94,442.8
23-Jun-94,449.63
22-Jun-94,453.09
21-Jun-94,451.34
20-Jun-94,455.48
17-Jun-94,458.45
16-Jun-94,461.93
15-Jun-94,460.61
14-Jun-94,462.37
13-Jun-94,459.1
10-Jun-94,458.67
9-Jun-94,457.86
8-Jun-94,457.06
7-Jun-94,458.21
6-Jun-94,458.88
3-Jun-94,460.13
2-Jun-94,457.65
1-Jun-94,457.63
31-May-94,456.5
27-May-94,457.33
26-May-94,457.06
25-May-94,456.34
24-May-94,454.81
23-May-94,453.2
20-May-94,454.92
19-May-94,456.48
18-May-94,453.69
17-May-94,449.37
16-May-94,444.49
13-May-94,444.14
12-May-94,443.75
11-May-94,441.49
10-May-94,446.01
9-May-94,442.32
6-May-94,447.82
5-May-94,451.38
4-May-94,451.72
3-May-94,453.03
2-May-94,453.02
29-Apr-94,450.91
28-Apr-94,449.1
26-Apr-94,451.87
25-Apr-94,452.71
22-Apr-94,447.63
21-Apr-94,448.73
20-Apr-94,441.96
19-Apr-94,442.54
18-Apr-94,442.46
15-Apr-94,446.18
14-Apr-94,446.38
13-Apr-94,446.26
12-Apr-94,447.57
11-Apr-94,449.87
8-Apr-94,447.1
7-Apr-94,450.88
6-Apr-94,448.05
5-Apr-94,448.29
4-Apr-94,438.92
31-Mar-94,445.77
30-Mar-94,445.55
29-Mar-94,452.48
28-Mar-94,460
25-Mar-94,460.58
24-Mar-94,464.35
23-Mar-94,468.54
22-Mar-94,468.8
21-Mar-94,468.54
18-Mar-94,471.06
17-Mar-94,470.9
16-Mar-94,469.42
15-Mar-94,467.01
14-Mar-94,467.39
11-Mar-94,466.44
10-Mar-94,463.9
9-Mar-94,467.06
8-Mar-94,465.88
7-Mar-94,466.91
4-Mar-94,464.74
3-Mar-94,463.01
2-Mar-94,464.81
1-Mar-94,464.44
28-Feb-94,467.14
25-Feb-94,466.07
24-Feb-94,464.26
23-Feb-94,470.69
22-Feb-94,471.46
18-Feb-94,467.69
17-Feb-94,470.34
16-Feb-94,472.79
15-Feb-94,472.52
14-Feb-94,470.23
11-Feb-94,470.18
10-Feb-94,468.93
9-Feb-94,472.77
8-Feb-94,471.05
7-Feb-94,471.76
4-Feb-94,469.81
3-Feb-94,480.71
2-Feb-94,482
1-Feb-94,479.62
31-Jan-94,481.61
28-Jan-94,478.7
27-Jan-94,477.05
26-Jan-94,473.2
25-Jan-94,470.92
24-Jan-94,471.97
21-Jan-94,474.72
20-Jan-94,474.98
19-Jan-94,474.3
18-Jan-94,474.25
17-Jan-94,473.3
14-Jan-94,474.91
13-Jan-94,472.47
12-Jan-94,474.17
11-Jan-94,474.13
10-Jan-94,475.27
7-Jan-94,469.9
6-Jan-94,467.12
5-Jan-94,467.55
4-Jan-94,466.89
3-Jan-94,465.44
31-Dec-93,466.45
30-Dec-93,468.64
29-Dec-93,470.58
28-Dec-93,470.94
27-Dec-93,470.54
23-Dec-93,467.38
22-Dec-93,467.32
21-Dec-93,465.3
20-Dec-93,465.85
17-Dec-93,466.38
16-Dec-93,463.34
15-Dec-93,461.84
14-Dec-93,463.06
13-Dec-93,465.7
10-Dec-93,463.93
9-Dec-93,464.18
8-Dec-93,466.29
7-Dec-93,466.76
6-Dec-93,466.43
3-Dec-93,464.89
2-Dec-93,463.11
1-Dec-93,461.89
30-Nov-93,461.79
29-Nov-93,461.9
26-Nov-93,463.06
24-Nov-93,462.36
23-Nov-93,461.03
22-Nov-93,459.13
19-Nov-93,462.6
18-Nov-93,463.62
17-Nov-93,464.81
16-Nov-93,466.74
15-Nov-93,463.75
12-Nov-93,465.39
11-Nov-93,462.64
10-Nov-93,463.72
9-Nov-93,460.33
8-Nov-93,460.21
5-Nov-93,459.57
4-Nov-93,457.49
3-Nov-93,463.02
2-Nov-93,468.44
1-Nov-93,469.1
29-Oct-93,467.83
28-Oct-93,467.73
27-Oct-93,464.61
26-Oct-93,464.3
25-Oct-93,464.2
22-Oct-93,463.27
21-Oct-93,465.36
20-Oct-93,466.07
19-Oct-93,466.21
18-Oct-93,468.45
15-Oct-93,469.5
14-Oct-93,466.83
13-Oct-93,461.49
12-Oct-93,461.12
11-Oct-93,460.88
8-Oct-93,460.31
7-Oct-93,459.18
6-Oct-93,460.74
5-Oct-93,461.2
4-Oct-93,461.34
1-Oct-93,461.28
30-Sep-93,458.93
29-Sep-93,460.11
28-Sep-93,461.53
27-Sep-93,461.8
24-Sep-93,457.63
23-Sep-93,457.74
22-Sep-93,456.2
21-Sep-93,452.95
20-Sep-93,455.05
17-Sep-93,458.83
16-Sep-93,459.43
15-Sep-93,461.6
14-Sep-93,459.9
13-Sep-93,462.06
10-Sep-93,461.72
9-Sep-93,457.5
8-Sep-93,456.65
7-Sep-93,458.52
3-Sep-93,461.34
2-Sep-93,461.3
1-Sep-93,463.15
31-Aug-93,463.56
30-Aug-93,461.9
27-Aug-93,460.54
26-Aug-93,461.04
25-Aug-93,460.13
24-Aug-93,459.77
23-Aug-93,455.23
20-Aug-93,456.16
19-Aug-93,456.43
18-Aug-93,456.04
17-Aug-93,453.13
16-Aug-93,452.38
13-Aug-93,450.14
12-Aug-93,448.96
11-Aug-93,450.46
10-Aug-93,449.45
9-Aug-93,450.72
6-Aug-93,448.68
5-Aug-93,448.13
4-Aug-93,448.54
3-Aug-93,449.27
2-Aug-93,450.15
30-Jul-93,448.13
29-Jul-93,450.24
28-Jul-93,447.19
27-Jul-93,448.24
26-Jul-93,449.09
23-Jul-93,447.1
22-Jul-93,444.51
21-Jul-93,447.18
20-Jul-93,447.31
19-Jul-93,446.03
16-Jul-93,445.75
15-Jul-93,449.22
14-Jul-93,450.08
13-Jul-93,448.09
12-Jul-93,448.98
9-Jul-93,448.11
8-Jul-93,448.64
7-Jul-93,442.83
6-Jul-93,441.43
2-Jul-93,445.84
1-Jul-93,449.02
30-Jun-93,450.53
29-Jun-93,450.69
28-Jun-93,451.85
25-Jun-93,447.6
24-Jun-93,446.62
23-Jun-93,443.19
22-Jun-93,445.93
21-Jun-93,446.22
18-Jun-93,443.68
17-Jun-93,448.54
16-Jun-93,447.43
15-Jun-93,446.27
14-Jun-93,447.71
11-Jun-93,447.26
10-Jun-93,445.38
9-Jun-93,445.78
8-Jun-93,444.71
7-Jun-93,447.69
4-Jun-93,450.06
3-Jun-93,452.49
2-Jun-93,453.85
1-Jun-93,453.83
28-May-93,450.19
27-May-93,452.41
26-May-93,453.44
25-May-93,448.85
24-May-93,448
21-May-93,445.84
20-May-93,450.59
19-May-93,447.57
18-May-93,440.32
17-May-93,440.37
14-May-93,439.56
13-May-93,439.23
12-May-93,444.8
11-May-93,444.36
10-May-93,442.8
7-May-93,442.31
6-May-93,443.26
5-May-93,444.52
4-May-93,444.05
3-May-93,442.46
30-Apr-93,440.19
29-Apr-93,438.89
28-Apr-93,438.02
27-Apr-93,438.01
26-Apr-93,433.54
23-Apr-93,437.03
22-Apr-93,439.46
21-Apr-93,443.63
20-Apr-93,445.1
19-Apr-93,447.46
16-Apr-93,448.94
15-Apr-93,448.4
14-Apr-93,448.66
13-Apr-93,449.22
12-Apr-93,448.37
8-Apr-93,441.84
7-Apr-93,442.73
6-Apr-93,441.16
5-Apr-93,442.29
2-Apr-93,441.39
1-Apr-93,450.3
31-Mar-93,451.67
30-Mar-93,451.97
29-Mar-93,450.77
26-Mar-93,447.78
25-Mar-93,450.88
24-Mar-93,448.07
23-Mar-93,448.76
22-Mar-93,448.88
19-Mar-93,450.18
18-Mar-93,451.89
17-Mar-93,448.31
16-Mar-93,451.37
15-Mar-93,451.43
12-Mar-93,449.83
11-Mar-93,453.72
10-Mar-93,456.33
9-Mar-93,454.4
8-Mar-93,454.71
5-Mar-93,446.11
4-Mar-93,447.34
3-Mar-93,449.26
2-Mar-93,447.9
1-Mar-93,442.01
26-Feb-93,443.38
25-Feb-93,442.34
24-Feb-93,440.87
23-Feb-93,434.8
22-Feb-93,435.24
19-Feb-93,434.22
18-Feb-93,431.9
17-Feb-93,433.3
16-Feb-93,433.91
12-Feb-93,444.58
11-Feb-93,447.66
10-Feb-93,446.23
9-Feb-93,445.33
8-Feb-93,447.85
5-Feb-93,448.93
4-Feb-93,449.56
3-Feb-93,447.2
2-Feb-93,442.55
1-Feb-93,442.52
29-Jan-93,438.78
28-Jan-93,438.66
27-Jan-93,438.11
26-Jan-93,439.95
25-Jan-93,440.01
22-Jan-93,436.11
21-Jan-93,435.49
20-Jan-93,433.37
19-Jan-93,435.13
18-Jan-93,436.84
15-Jan-93,437.15
14-Jan-93,435.94
13-Jan-93,433.03
12-Jan-93,431.04
11-Jan-93,430.95
8-Jan-93,429.05
7-Jan-93,430.73
6-Jan-93,434.52
5-Jan-93,434.34
4-Jan-93,435.38
31-Dec-92,435.71
30-Dec-92,438.82
29-Dec-92,437.98
28-Dec-92,439.15
24-Dec-92,439.77
23-Dec-92,439.03
22-Dec-92,440.31
21-Dec-92,440.7
18-Dec-92,441.28
17-Dec-92,435.43
16-Dec-92,431.52
15-Dec-92,432.57
14-Dec-92,432.84
11-Dec-92,433.73
10-Dec-92,434.64
9-Dec-92,435.65
8-Dec-92,436.99
7-Dec-92,435.31
4-Dec-92,432.06
3-Dec-92,429.91
2-Dec-92,429.89
1-Dec-92,430.78
30-Nov-92,431.35
27-Nov-92,430.16
25-Nov-92,429.19
24-Nov-92,427.59
23-Nov-92,425.12
20-Nov-92,426.65
19-Nov-92,423.61
18-Nov-92,422.85
17-Nov-92,419.27
16-Nov-92,420.68
13-Nov-92,422.43
12-Nov-92,422.87
11-Nov-92,422.2
10-Nov-92,418.62
9-Nov-92,418.59
6-Nov-92,417.58
5-Nov-92,418.34
4-Nov-92,417.11
3-Nov-92,419.92
2-Nov-92,422.75
30-Oct-92,418.68
29-Oct-92,420.86
28-Oct-92,420.13
27-Oct-92,418.49
26-Oct-92,418.16
23-Oct-92,414.1
22-Oct-92,414.9
21-Oct-92,415.67
20-Oct-92,415.48
19-Oct-92,414.98
16-Oct-92,411.73
15-Oct-92,409.6
14-Oct-92,409.37
13-Oct-92,409.3
12-Oct-92,407.44
9-Oct-92,402.66
8-Oct-92,407.75
7-Oct-92,404.25
6-Oct-92,407.18
5-Oct-92,407.57
2-Oct-92,410.47
1-Oct-92,416.29
30-Sep-92,417.8
29-Sep-92,416.8
28-Sep-92,416.62
25-Sep-92,414.35
24-Sep-92,418.47
23-Sep-92,417.44
22-Sep-92,417.14
21-Sep-92,422.14
18-Sep-92,422.93
17-Sep-92,419.93
16-Sep-92,419.92
15-Sep-92,419.77
14-Sep-92,425.27
11-Sep-92,419.58
10-Sep-92,419.95
9-Sep-92,416.36
8-Sep-92,414.44
4-Sep-92,417.08
3-Sep-92,417.98
2-Sep-92,417.98
1-Sep-92,416.07
31-Aug-92,414.03
28-Aug-92,414.84
27-Aug-92,413.53
26-Aug-92,413.51
25-Aug-92,411.61
24-Aug-92,410.72
21-Aug-92,414.85
20-Aug-92,418.26
19-Aug-92,418.19
18-Aug-92,421.34
17-Aug-92,420.74
14-Aug-92,419.91
13-Aug-92,417.73
12-Aug-92,417.78
11-Aug-92,418.9
10-Aug-92,419.42
7-Aug-92,418.88
6-Aug-92,420.59
5-Aug-92,422.19
4-Aug-92,424.36
3-Aug-92,425.09
31-Jul-92,424.21
30-Jul-92,423.92
29-Jul-92,422.23
28-Jul-92,417.52
27-Jul-92,411.54
24-Jul-92,411.6
23-Jul-92,412.08
22-Jul-92,410.93
21-Jul-92,413.76
20-Jul-92,413.75
17-Jul-92,415.62
16-Jul-92,417.54
15-Jul-92,417.1
14-Jul-92,417.68
13-Jul-92,414.87
10-Jul-92,414.62
9-Jul-92,414.23
8-Jul-92,410.28
7-Jul-92,409.16
6-Jul-92,413.84
2-Jul-92,411.77
1-Jul-92,412.88
30-Jun-92,408.14
29-Jun-92,408.94
26-Jun-92,403.45
25-Jun-92,403.12
24-Jun-92,403.84
23-Jun-92,404.04
22-Jun-92,403.4
19-Jun-92,403.67
18-Jun-92,400.96
17-Jun-92,402.26
16-Jun-92,408.32
15-Jun-92,410.29
12-Jun-92,409.76
11-Jun-92,409.05
10-Jun-92,407.25
9-Jun-92,410.06
8-Jun-92,413.36
5-Jun-92,413.48
4-Jun-92,413.26
3-Jun-92,414.59
2-Jun-92,413.5
1-Jun-92,417.3
29-May-92,415.35
28-May-92,416.74
27-May-92,412.17
26-May-92,411.41
22-May-92,414.02
21-May-92,412.6
20-May-92,415.39
19-May-92,416.37
18-May-92,412.81
15-May-92,410.09
14-May-92,413.14
13-May-92,416.45
12-May-92,416.29
11-May-92,418.49
8-May-92,416.05
7-May-92,415.85
6-May-92,416.79
5-May-92,416.84
4-May-92,416.91
1-May-92,412.53
30-Apr-92,414.95
29-Apr-92,412.02
28-Apr-92,409.11
27-Apr-92,408.45
24-Apr-92,409.02
23-Apr-92,411.6
22-Apr-92,409.81
21-Apr-92,410.26
20-Apr-92,410.18
16-Apr-92,416.04
15-Apr-92,416.28
14-Apr-92,412.39
13-Apr-92,406.08
10-Apr-92,404.29
9-Apr-92,400.64
8-Apr-92,394.5
7-Apr-92,398.06
6-Apr-92,405.59
3-Apr-92,401.55
2-Apr-92,400.5
1-Apr-92,404.23
31-Mar-92,403.69
30-Mar-92,403
27-Mar-92,403.5
26-Mar-92,407.86
25-Mar-92,407.52
24-Mar-92,408.88
23-Mar-92,409.91
20-Mar-92,411.3
19-Mar-92,409.8
18-Mar-92,409.15
17-Mar-92,409.58
16-Mar-92,406.39
13-Mar-92,405.84
12-Mar-92,403.89
11-Mar-92,404.03
10-Mar-92,406.89
9-Mar-92,405.21
6-Mar-92,404.44
5-Mar-92,406.51
4-Mar-92,409.33
3-Mar-92,412.85
2-Mar-92,412.45
28-Feb-92,412.7
27-Feb-92,413.86
26-Feb-92,415.35
25-Feb-92,410.45
24-Feb-92,412.27
21-Feb-92,411.43
20-Feb-92,413.9
19-Feb-92,408.26
18-Feb-92,407.38
14-Feb-92,412.48
13-Feb-92,413.69
12-Feb-92,417.13
11-Feb-92,413.76
10-Feb-92,413.77
7-Feb-92,411.09
6-Feb-92,413.82
5-Feb-92,413.84
4-Feb-92,413.85
3-Feb-92,409.53
31-Jan-92,408.78
30-Jan-92,411.62
29-Jan-92,410.34
28-Jan-92,414.96
27-Jan-92,414.99
24-Jan-92,415.48
23-Jan-92,414.96
22-Jan-92,418.13
21-Jan-92,412.64
20-Jan-92,416.36
17-Jan-92,418.86
16-Jan-92,418.21
15-Jan-92,420.77
14-Jan-92,420.44
13-Jan-92,414.34
10-Jan-92,415.1
9-Jan-92,417.61
8-Jan-92,418.1
7-Jan-92,417.4
6-Jan-92,417.96
3-Jan-92,419.34
2-Jan-92,417.26
31-Dec-91,417.09
30-Dec-91,415.14
27-Dec-91,406.46
26-Dec-91,404.84
24-Dec-91,399.33
23-Dec-91,396.82
20-Dec-91,387.04
19-Dec-91,382.52
18-Dec-91,383.48
17-Dec-91,382.74
16-Dec-91,384.46
13-Dec-91,384.47
12-Dec-91,381.55
11-Dec-91,377.7
10-Dec-91,377.9
9-Dec-91,378.26
6-Dec-91,379.1
5-Dec-91,377.39
4-Dec-91,380.07
3-Dec-91,380.96
2-Dec-91,381.4
29-Nov-91,375.22
27-Nov-91,376.55
26-Nov-91,377.96
25-Nov-91,375.34
22-Nov-91,376.14
21-Nov-91,380.06
20-Nov-91,378.53
19-Nov-91,379.42
18-Nov-91,385.24
15-Nov-91,382.62
14-Nov-91,397.15
13-Nov-91,397.41
12-Nov-91,396.74
11-Nov-91,393.12
8-Nov-91,392.89
7-Nov-91,393.72
6-Nov-91,389.97
5-Nov-91,388.71
4-Nov-91,390.28
1-Nov-91,391.32
31-Oct-91,392.45
30-Oct-91,392.96
29-Oct-91,391.48
28-Oct-91,389.52
25-Oct-91,384.2
24-Oct-91,385.07
23-Oct-91,387.94
22-Oct-91,387.83
21-Oct-91,390.02
18-Oct-91,392.5
17-Oct-91,391.92
16-Oct-91,392.8
15-Oct-91,391.01
14-Oct-91,386.47
11-Oct-91,381.45
10-Oct-91,380.55
9-Oct-91,376.8
8-Oct-91,380.67
7-Oct-91,379.5
4-Oct-91,381.25
3-Oct-91,384.47
2-Oct-91,388.26
1-Oct-91,389.2
30-Sep-91,387.86
27-Sep-91,385.9
26-Sep-91,386.49
25-Sep-91,386.88
24-Sep-91,387.71
23-Sep-91,385.92
20-Sep-91,387.92
19-Sep-91,387.56
18-Sep-91,386.94
17-Sep-91,385.5
16-Sep-91,385.78
13-Sep-91,383.59
12-Sep-91,387.34
11-Sep-91,385.09
10-Sep-91,384.56
9-Sep-91,388.57
6-Sep-91,389.1
5-Sep-91,389.14
4-Sep-91,389.97
3-Sep-91,392.15
30-Aug-91,395.43
29-Aug-91,396.47
28-Aug-91,396.64
27-Aug-91,393.06
26-Aug-91,393.85
23-Aug-91,394.17
22-Aug-91,391.33
21-Aug-91,390.59
20-Aug-91,379.43
19-Aug-91,376.47
16-Aug-91,385.58
15-Aug-91,389.33
14-Aug-91,389.9
13-Aug-91,389.62
12-Aug-91,388.02
9-Aug-91,387.12
8-Aug-91,389.32
7-Aug-91,390.56
6-Aug-91,390.62
5-Aug-91,385.06
2-Aug-91,387.18
1-Aug-91,387.12
31-Jul-91,387.81
30-Jul-91,386.69
29-Jul-91,383.15
26-Jul-91,380.93
25-Jul-91,380.96
24-Jul-91,378.64
23-Jul-91,379.42
22-Jul-91,382.88
19-Jul-91,384.22
18-Jul-91,385.37
17-Jul-91,381.18
16-Jul-91,381.54
15-Jul-91,382.39
12-Jul-91,380.25
11-Jul-91,376.97
10-Jul-91,375.74
9-Jul-91,376.11
8-Jul-91,377.94
5-Jul-91,374.08
3-Jul-91,373.33
2-Jul-91,377.47
1-Jul-91,377.92
28-Jun-91,371.16
27-Jun-91,374.4
26-Jun-91,371.59
25-Jun-91,370.65
24-Jun-91,370.94
21-Jun-91,377.75
20-Jun-91,375.42
19-Jun-91,375.09
18-Jun-91,378.59
17-Jun-91,380.13
14-Jun-91,382.29
13-Jun-91,377.63
12-Jun-91,376.65
11-Jun-91,381.05
10-Jun-91,378.57
7-Jun-91,379.43
6-Jun-91,383.63
5-Jun-91,385.09
4-Jun-91,387.74
3-Jun-91,388.06
31-May-91,389.83
30-May-91,386.96
29-May-91,382.79
28-May-91,381.94
24-May-91,377.49
23-May-91,374.96
22-May-91,376.19
21-May-91,375.35
20-May-91,372.28
17-May-91,372.39
16-May-91,372.19
15-May-91,368.57
14-May-91,371.62
13-May-91,376.76
10-May-91,375.74
9-May-91,383.25
8-May-91,378.51
7-May-91,377.32
6-May-91,380.08
3-May-91,380.8
2-May-91,380.52
1-May-91,380.29
30-Apr-91,375.34
29-Apr-91,373.66
26-Apr-91,379.02
25-Apr-91,379.25
24-Apr-91,382.76
23-Apr-91,381.76
22-Apr-91,380.95
19-Apr-91,384.2
18-Apr-91,388.46
17-Apr-91,390.45
16-Apr-91,387.62
15-Apr-91,381.19
12-Apr-91,380.4
11-Apr-91,377.63
10-Apr-91,373.15
9-Apr-91,373.56
8-Apr-91,378.66
5-Apr-91,375.36
4-Apr-91,379.77
3-Apr-91,378.94
2-Apr-91,379.5
1-Apr-91,371.3
28-Mar-91,375.22
27-Mar-91,375.35
26-Mar-91,376.3
25-Mar-91,369.83
22-Mar-91,367.48
21-Mar-91,366.58
20-Mar-91,367.92
19-Mar-91,366.59
18-Mar-91,372.11
15-Mar-91,373.59
14-Mar-91,373.5
13-Mar-91,374.57
12-Mar-91,370.03
11-Mar-91,372.96
8-Mar-91,374.95
7-Mar-91,375.91
6-Mar-91,376.17
5-Mar-91,376.72
4-Mar-91,369.33
1-Mar-91,370.47
28-Feb-91,367.07
27-Feb-91,367.74
26-Feb-91,362.81
25-Feb-91,367.26
22-Feb-91,365.65
21-Feb-91,364.97
20-Feb-91,365.14
19-Feb-91,369.39
15-Feb-91,369.06
14-Feb-91,364.22
13-Feb-91,369.02
12-Feb-91,365.5
11-Feb-91,368.58
8-Feb-91,359.35
7-Feb-91,356.52
6-Feb-91,358.07
5-Feb-91,351.26
4-Feb-91,348.34
1-Feb-91,343.05
31-Jan-91,343.93
30-Jan-91,340.91
29-Jan-91,335.84
28-Jan-91,336.03
25-Jan-91,336.07
24-Jan-91,334.78
23-Jan-91,330.21
22-Jan-91,328.31
21-Jan-91,331.06
18-Jan-91,332.23
17-Jan-91,327.97
16-Jan-91,316.17
15-Jan-91,313.73
14-Jan-91,312.49
11-Jan-91,315.23
10-Jan-91,314.53
9-Jan-91,311.49
8-Jan-91,314.9
7-Jan-91,315.44
4-Jan-91,321
3-Jan-91,321.91
2-Jan-91,326.45
31-Dec-90,330.22
28-Dec-90,328.72
27-Dec-90,328.29
26-Dec-90,330.85
24-Dec-90,329.9
21-Dec-90,331.75
20-Dec-90,330.12
19-Dec-90,330.2
18-Dec-90,330.05
17-Dec-90,326.02
14-Dec-90,326.82
13-Dec-90,329.34
12-Dec-90,330.19
11-Dec-90,326.44
10-Dec-90,328.89
7-Dec-90,327.75
6-Dec-90,329.07
5-Dec-90,329.92
4-Dec-90,326.35
3-Dec-90,324.1
30-Nov-90,322.22
29-Nov-90,316.42
28-Nov-90,317.95
27-Nov-90,318.1
26-Nov-90,316.51
23-Nov-90,315.1
21-Nov-90,316.03
20-Nov-90,315.31
19-Nov-90,319.34
16-Nov-90,317.12
15-Nov-90,317.02
14-Nov-90,320.4
13-Nov-90,317.67
12-Nov-90,319.48
9-Nov-90,313.74
8-Nov-90,307.61
7-Nov-90,306.01
6-Nov-90,311.62
5-Nov-90,314.59
2-Nov-90,311.85
1-Nov-90,307.02
31-Oct-90,304
30-Oct-90,304.06
29-Oct-90,301.88
26-Oct-90,304.71
25-Oct-90,310.17
24-Oct-90,312.6
23-Oct-90,312.36
22-Oct-90,314.76
19-Oct-90,312.48
18-Oct-90,305.74
17-Oct-90,298.76
16-Oct-90,298.92
15-Oct-90,303.23
12-Oct-90,300.03
11-Oct-90,295.46
10-Oct-90,300.39
9-Oct-90,305.1
8-Oct-90,313.48
5-Oct-90,311.5
4-Oct-90,312.69
3-Oct-90,311.4
2-Oct-90,315.21
1-Oct-90,314.94
28-Sep-90,306.05
27-Sep-90,300.97
26-Sep-90,305.06
25-Sep-90,308.26
24-Sep-90,304.59
21-Sep-90,311.32
20-Sep-90,311.48
19-Sep-90,316.6
18-Sep-90,318.6
17-Sep-90,317.77
14-Sep-90,316.83
13-Sep-90,318.65
12-Sep-90,322.54
11-Sep-90,321.04
10-Sep-90,321.63
7-Sep-90,323.4
6-Sep-90,320.46
5-Sep-90,324.39
4-Sep-90,323.09
31-Aug-90,322.56
30-Aug-90,318.71
29-Aug-90,324.19
28-Aug-90,321.34
27-Aug-90,321.44
24-Aug-90,311.51
23-Aug-90,307.06
22-Aug-90,316.55
21-Aug-90,321.86
20-Aug-90,328.51
17-Aug-90,327.83
16-Aug-90,332.39
15-Aug-90,340.06
14-Aug-90,339.39
13-Aug-90,338.84
10-Aug-90,335.52
9-Aug-90,339.94
8-Aug-90,338.35
7-Aug-90,334.83
6-Aug-90,334.43
3-Aug-90,344.86
